MatchID,Series,League,StartTime,MatchLength,Duration,Winner,Radiant,RadiantPlayers,Dire,DirePlayers,RadiantKills,DireKills,WinningTeam,LosingTeam
3168046549,137207.0,5336,09 May 2017 06:40,35:45,2145,Dire,Team Empire,"fn, Ghostik, Miposhka, Chappie, KingR?!",Team Secret,"Puppey, YapzOr, MP, MidOne, KheZu",10,26,Team Secret,Team Empire
3166237833,137031.0,5336,08 May 2017 09:59,57:23,3443,Dire,Elements Pro Gaming,"@LeBronDota, g0g1, Pingvincek, Swiftending, Mitch--",Team Secret,"Puppey, YapzOr, MP, MidOne, KheZu",29,43,Team Secret,Elements Pro Gaming
3166167711,137031.0,5336,08 May 2017 09:07,30:14,1814,Radiant,Team Secret,"Puppey, YapzOr, MP, MidOne, KheZu",Elements Pro Gaming,"@LeBronDota, g0g1, Pingvincek, Swiftending, Mitch--",30,14,Team Secret,Elements Pro Gaming
3166073199,136993.0,5336,08 May 2017 08:00,27:59,1679,Dire,Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",Team Secret,"Puppey, YapzOr, MP, MidOne, KheZu",12,32,Team Secret,Natus Vincere
3165923739,136993.0,5336,08 May 2017 06:29,1:03:49,3829,Dire,Team Secret,"Puppey, YapzOr, MP, MidOne, KheZu",Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",31,36,Natus Vincere,Team Secret
3163820508,136692.0,5396,07 May 2017 07:19,21:00,1260,Radiant,Team Singularity,"Kacor, lisek, Exotic_Deer, Patos, Nisha",Prodota Gaming,"j4, 33, KaiSeR, garter, MiLAN",27,14,Team Singularity,Prodota Gaming
3163687645,136692.0,5396,07 May 2017 06:05,38:37,2317,Dire,Prodota Gaming,"j4, 33, KaiSeR, garter, MiLAN",Team Singularity,"Kacor, lisek, Exotic_Deer, Patos, Nisha",22,36,Team Singularity,Prodota Gaming
3163473837,136622.0,4920,07 May 2017 04:24,29:46,1786,Dire,team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",14,26,TEAM MAX,team_ftd_a
3163426380,136627.0,5396,07 May 2017 04:04,27:27,1647,Radiant,Team Singularity,"Kacor, lisek, Exotic_Deer, Patos, Nisha",Team Empire,"fn, Ghostik, Miposhka, Chappie, KingR?!",24,19,Team Singularity,Team Empire
3163285247,136627.0,5396,07 May 2017 03:05,30:51,1851,Dire,Team Empire,"fn, Ghostik, Miposhka, Chappie, KingR?!",Team Singularity,"Kacor, lisek, Exotic_Deer, Patos, Nisha",15,34,Team Singularity,Team Empire
3163263926,136622.0,4920,07 May 2017 02:56,1:11:26,4286,Dire,team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",33,41,TEAM MAX,team_ftd_a
3163107611,136587.0,4920,07 May 2017 01:47,31:24,1884,Radiant,CDEC Gaming,"June, demons, June, Feb, Flyby",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",25,8,CDEC Gaming,TEAM MAX
3163027992,136587.0,4920,07 May 2017 01:10,22:05,1325,Radiant,CDEC Gaming,"June, demons, June, Feb, Flyby",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",26,6,CDEC Gaming,TEAM MAX
3162889053,136587.0,4920,07 May 2017 12:02,46:58,2818,Dire,CDEC Gaming,"June, demons, June, Feb, Flyby",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",27,30,TEAM MAX,CDEC Gaming
3161668031,136466.0,5396,06 May 2017 09:47,28:44,1724,Dire,Hala Ares,"Volosha, Nefrit!?, GIlgir, TheChosenOne, MaTa",Prodota Gaming,"j4, 33, KaiSeR, garter, MiLAN",10,32,Prodota Gaming,Hala Ares
3161577633,136466.0,5396,06 May 2017 08:50,33:39,2019,Radiant,Prodota Gaming,"j4, 33, KaiSeR, garter, MiLAN",Hala Ares,"Volosha, Nefrit!?, GIlgir, TheChosenOne, MaTa",34,11,Prodota Gaming,Hala Ares
3161459557,,5396,06 May 2017 07:43,25:01,1501,Radiant,Prodota Gaming,"j4, 33, KaiSeR, garter, MiLAN",Unknown Dire Team,"muriel, Funn1k, Misha, UnderShock, iLTW",24,5,Prodota Gaming,Unknown Dire Team
3161384465,136447.0,5396,06 May 2017 07:04,42:15,2535,Dire,Alliance,"EGM, Limmp, Handsken, jonassomfan, Loda",Hala Ares,"Volosha, Nefrit!?, GIlgir, TheChosenOne, MaTa",27,45,Hala Ares,Alliance
3161355752,136428.0,5396,06 May 2017 06:51,54:42,3282,Dire,Effect,"Sedoy, Afoninje, ArsZeeqq, Shachlo, RodjER",Team Empire,"fn, Ghostik, Miposhka, Chappie, KingR?!",20,44,Team Empire,Effect
3161345683,,5396,06 May 2017 06:46,30:39,1839,Radiant,Prodota Gaming,"j4, 33, KaiSeR, garter, MiLAN",Unknown Dire Team,"muriel, Funn1k, Misha, UnderShock, iLTW",33,11,Prodota Gaming,Unknown Dire Team
3161317999,136427.0,5396,06 May 2017 06:33,50:15,3015,Radiant,Team Singularity,"Kacor, lisek, Exotic_Deer, Patos, Nisha",Ninjas in Pyjamas,"Trixi, H4nn1, iNSaNiA, Era, miCKe",42,37,Team Singularity,Ninjas in Pyjamas
3161260267,136434.0,5396,06 May 2017 06:06,36:38,2198,Radiant,Hala Ares,"Volosha, Nefrit!?, GIlgir, TheChosenOne, MaTa",Alliance,"EGM, Limmp, Handsken, jonassomfan, Loda",27,19,Hala Ares,Alliance
3161231552,136430.0,5396,06 May 2017 05:53,27:37,1657,Radiant,Double Dimension,"muriel, Funn1k, Misha, UnderShock, iLTW",Prodota Gaming,"j4, 33, KaiSeR, garter, MiLAN",30,9,Double Dimension,Prodota Gaming
3161227598,136428.0,5396,06 May 2017 05:51,33:26,2006,Dire,Effect,"Sedoy, Afoninje, ArsZeeqq, Shachlo, RodjER",Team Empire,"fn, Ghostik, Miposhka, Chappie, KingR?!",12,38,Team Empire,Effect
3161210482,136427.0,5396,06 May 2017 05:44,30:06,1806,Radiant,Team Singularity,"Kacor, lisek, Exotic_Deer, Patos, Nisha",Ninjas in Pyjamas,"Trixi, H4nn1, iNSaNiA, Era, miCKe",46,17,Team Singularity,Ninjas in Pyjamas
3161044774,,5396,06 May 2017 04:34,42:08,2528,Dire,Disco Inferno,"Boxi, Flens, Seleri, Pablo, Kuroichigo",Double Dimension,"muriel, Funn1k, Misha, UnderShock, iLTW",15,28,Double Dimension,Disco Inferno
3160979513,136384.0,4920,06 May 2017 04:05,42:21,2541,Radiant,team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",Vici Gaming Potential,"Ayo, DXM, Srf, Fade, ghost",42,34,team_ftd_a,Vici Gaming Potential
3160812056,136384.0,4920,06 May 2017 02:56,47:39,2859,Dire,Vici Gaming Potential,"Ayo, DXM, Srf, Fade, ghost",team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",24,25,team_ftd_a,Vici Gaming Potential
3160668532,136351.0,4920,06 May 2017 01:54,36:49,2209,Radiant,CDEC Gaming,"June, demons, June, Feb, Flyby",Vici Gaming Potential,"Ayo, DXM, Srf, Fade, ghost",29,18,CDEC Gaming,Vici Gaming Potential
3160561603,136351.0,4920,06 May 2017 01:02,36:16,2176,Radiant,Vici Gaming Potential,"Ayo, DXM, Srf, Fade, ghost",CDEC Gaming,"June, demons, June, Feb, Flyby",22,13,Vici Gaming Potential,CDEC Gaming
3160441224,136351.0,4920,06 May 2017 12:01,39:48,2388,Radiant,CDEC Gaming,"June, demons, June, Feb, Flyby",Vici Gaming Potential,"Ayo, DXM, Srf, Fade, ghost",15,13,CDEC Gaming,Vici Gaming Potential
3160303103,136303.0,4920,06 May 2017 10:47,31:02,1862,Dire,team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",12,24,TEAM MAX,team_ftd_a
3160218393,136303.0,4920,06 May 2017 09:58,32:53,1973,Dire,team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",11,23,TEAM MAX,team_ftd_a
3159385619,136226.0,5336,05 May 2017 10:04,23:16,1396,Radiant,Team Secret,"Puppey, YapzOr, MP, MidOne, KheZu",Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",42,8,Team Secret,Vega Squadron
3159307895,136226.0,5336,05 May 2017 08:59,37:34,2254,Radiant,Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",Team Secret,"Puppey, YapzOr, MP, MidOne, KheZu",24,6,Vega Squadron,Team Secret
3159192513,136193.0,5336,05 May 2017 07:43,43:24,2604,Radiant,Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",Team Empire,"fn, Ghostik, Miposhka, Chappie, KingR?!",29,12,Natus Vincere,Team Empire
3159076668,136193.0,5336,05 May 2017 06:29,45:48,2748,Dire,Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",Team Empire,"fn, Ghostik, Miposhka, Chappie, KingR?!",13,32,Team Empire,Natus Vincere
3157596729,136041.0,5336,04 May 2017 10:29,37:46,2266,Radiant,Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",Team Empire,"fn, Ghostik, Miposhka, Chappie, KingR?!",24,13,Vega Squadron,Team Empire
3157507860,136041.0,5336,04 May 2017 09:09,53:25,3205,Dire,Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",Team Empire,"fn, Ghostik, Miposhka, Chappie, KingR?!",25,57,Team Empire,Vega Squadron
3157405047,136002.0,5336,04 May 2017 07:51,37:34,2254,Radiant,Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",38,21,Natus Vincere,Vega Squadron
3157282417,,5336,04 May 2017 06:29,47:40,2860,Radiant,Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",34,29,Vega Squadron,Natus Vincere
3149816536,135361.0,3726,01 May 2017 12:42,33:26,2006,Radiant,Seven Lan Center,"#w322haa., Carnage, Unknown, Arcadia-, ????????????????",ASMITA+4,"MaCkU, , TeTsuYa, , Ebno",24,16,Seven Lan Center,ASMITA+4
3149758950,135354.0,3726,30 Apr 2017 11:46,41:08,2468,Dire,ASMITA+4,"MaCkU, , TeTsuYa, , Ebno",Seven Lan Center,"#w322haa., Carnage, Unknown, Arcadia-, ????????????????",14,28,Seven Lan Center,ASMITA+4
3149641971,,3726,30 Apr 2017 10:11,50:01,3001,Dire,RANANET GAMING BLACK,", , Moonfall, , ♥Pamplonacity",ASMITA+4,"MaCkU, , TeTsuYa, , Ebno",32,40,ASMITA+4,RANANET GAMING BLACK
3149541254,,3726,30 Apr 2017 08:48,30:34,1834,Dire,Revolution Gaming,"Disruptor, Bess, Maybe.你, Kira, Unknown",LOS RATEROS DE MOTU,", , Moonfall, , iGreed",17,29,LOS RATEROS DE MOTU,Revolution Gaming
3149349602,,3726,30 Apr 2017 06:44,28:14,1694,Dire,Team NYX NYX NYX,"Unknown, Unknown, Kale, L,",Sin Sponsors,"Masaru, scaflowne, Jen, Saul, Sinead.",8,25,Sin Sponsors,Team NYX NYX NYX
3141114465,134441.0,4471,26 Apr 2017 03:02,32:58,1978,Radiant,WarriorsGaming.Unity,"xNova, KanGaroo, NaNa, ah fu , Ah Jit",Happy Feet,"JessieVash*, Eyyou, Benhur, yAj, Julz*",30,16,WarriorsGaming.Unity,Happy Feet
3141002129,134441.0,4471,26 Apr 2017 02:03,38:35,2315,Dire,Happy Feet,"JessieVash*, Eyyou, Benhur, yAj, Julz*",WarriorsGaming.Unity,"xNova, KanGaroo, NaNa, ah fu , Ah Jit",25,46,WarriorsGaming.Unity,Happy Feet
3140869489,134441.0,4471,26 Apr 2017 12:42,54:47,3287,Radiant,Happy Feet,"JessieVash*, Eyyou, Benhur, yAj, Julz*",WarriorsGaming.Unity,"xNova, KanGaroo, NaNa, ah fu , Ah Jit",32,34,Happy Feet,WarriorsGaming.Unity
3140795711,134441.0,4471,26 Apr 2017 11:51,28:14,1694,Radiant,WarriorsGaming.Unity,"xNova, KanGaroo, NaNa, ah fu , Ah Jit",Happy Feet,"JessieVash*, Eyyou, Benhur, yAj, Julz*",39,12,WarriorsGaming.Unity,Happy Feet
3136617723,,3726,24 Apr 2017 12:19,24:21,1461,Radiant,Unknown Radiant Team,"Infihnity,  yuss, , Nohilan, ♥Pamplonacity",Unknown Dire Team,"Rodrix, XXXI, , , ElfenLied",42,10,Unknown Radiant Team,Unknown Dire Team
3136564169,,3726,23 Apr 2017 11:15,40:50,2450,Dire,Sida Net,"Unknown, Ace, ¿Eh?, NativO.o!, Of.Canchon.Mc",Pamplonacity,"Infihnity,  yuss, , Nohilan, ♥Pamplonacity",18,25,Pamplonacity,Sida Net
3136514423,,3726,23 Apr 2017 10:24,31:39,1899,Dire,LOS CHIZITOS♥,"Unknown, DileCOM.Maelk, , PASA MI DINERO,",Team NYX NYX NYX,"Unknown, Unknown, Kale, L,",12,35,Team NYX NYX NYX,LOS CHIZITOS♥
3136441655,,3726,23 Apr 2017 09:19,36:05,2165,Dire,TORUS GAMING,"Masaru, scaflowne, Jen, Saul, Sinead.",Que culpa tiene+ Fatmagul,"Aretes, MOMOMO, Splash, Standin.Dondo., Unknown",30,28,Que culpa tiene+ Fatmagul,TORUS GAMING
3136370084,,3726,23 Apr 2017 08:24,23:30,1410,Dire,Pacific Clan,", Pacific Clan, positive attitud, ,",Unknown Dire Team,"Unknown, DileCOM.Maelk, , PASA MI DINERO,",7,26,Unknown Dire Team,Pacific Clan
3136317162,133953.0,5364,23 Apr 2017 07:49,35:56,2156,Radiant,Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",Team. Spirit,"VANSKOR, Fng, DkPhobos, 633, Iceberg",36,25,Vega Squadron,Team. Spirit
3136264167,,3726,23 Apr 2017 07:16,33:23,2003,Dire,CAVERN GAMING,"_-UlizZezZ-_, Unknown, , Unknown,",TORUS GAMING,"Masaru, scaflowne, Jen, Saul, Sinead.",12,33,TORUS GAMING,CAVERN GAMING
3136236523,133953.0,5364,23 Apr 2017 06:59,30:11,1811,Radiant,Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",Team. Spirit,"VANSKOR, Fng, DkPhobos, 633, Iceberg",35,18,Vega Squadron,Team. Spirit
3136135394,133953.0,5364,23 Apr 2017 06:01,30:18,1818,Radiant,Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",Team. Spirit,"VANSKOR, Fng, DkPhobos, 633, Iceberg",34,16,Vega Squadron,Team. Spirit
3135910053,133912.0,4546,23 Apr 2017 04:00,30:10,1810,Dire,Comanche,"yol, Mag, .Midori 丶no Ō, Fervian, MagicaL",Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",15,28,Vega Squadron,Comanche
3135773698,133912.0,4546,23 Apr 2017 03:00,39:36,2376,Radiant,Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",Comanche,"yol, Mag, .Midori 丶no Ō, Fervian, MagicaL",29,18,Vega Squadron,Comanche
3135157693,133852.0,5396,23 Apr 2017 09:55,31:52,1912,Radiant,Fnatic,"Meracle♥L, QO, Ohaiyo, DJ, Febby",Clutch Gamers,"rApy-, Boombacs, Gabbi, ARMEL!, FLYSOLO",36,26,Fnatic,Clutch Gamers
3135052173,133852.0,5396,23 Apr 2017 09:00,29:38,1778,Dire,Clutch Gamers,"rApy-, Boombacs, Gabbi, ARMEL!, FLYSOLO",Fnatic,"Meracle♥L, QO, Ohaiyo, DJ, Febby",14,46,Fnatic,Clutch Gamers
3134298490,133754.0,4546,22 Apr 2017 10:14,43:12,2592,Dire,Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",Team. Spirit,"VANSKOR, Fng, DkPhobos, 633, Iceberg",26,46,Team. Spirit,Natus Vincere
3134195487,133754.0,4546,22 Apr 2017 08:58,54:16,3256,Radiant,Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",Team. Spirit,"VANSKOR, Fng, DkPhobos, 633, Iceberg",38,33,Natus Vincere,Team. Spirit
3134110869,133754.0,4546,22 Apr 2017 08:02,31:11,1871,Dire,Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",Team. Spirit,"VANSKOR, Fng, DkPhobos, 633, Iceberg",8,36,Team. Spirit,Natus Vincere
3133592829,133654.0,5396,22 Apr 2017 03:57,27:18,1638,Radiant,Fnatic,"Meracle♥L, QO, Ohaiyo, DJ, Febby",WarriorsGaming.Unity,"xNova, KanGaroo, NaNa, ah fu , Ah Jit",25,21,Fnatic,WarriorsGaming.Unity
3133488289,133654.0,5396,22 Apr 2017 03:12,24:01,1441,Dire,WarriorsGaming.Unity,"xNova, KanGaroo, NaNa, ah fu , Ah Jit",Fnatic,"Meracle♥L, QO, Ohaiyo, DJ, Febby",10,31,Fnatic,WarriorsGaming.Unity
3133348475,133596.0,5396,22 Apr 2017 02:09,33:22,2002,Radiant,Clutch Gamers,"rApy-, Boombacs, Gabbi, ARMEL!, FLYSOLO",Mineski,"MuShi, ninjaboogie, 343, Wenn, raging-_-potato",36,16,Clutch Gamers,Mineski
3133222734,133596.0,5396,22 Apr 2017 01:07,37:12,2232,Dire,Mineski,"MuShi, ninjaboogie, 343, Wenn, raging-_-potato",Clutch Gamers,"rApy-, Boombacs, Gabbi, ARMEL!, FLYSOLO",20,28,Clutch Gamers,Mineski
3133103848,133596.0,5396,22 Apr 2017 12:02,40:04,2404,Dire,Clutch Gamers,"rApy-, Boombacs, Gabbi, ARMEL!, FLYSOLO",Mineski,"MuShi, ninjaboogie, 343, Wenn, raging-_-potato",22,28,Mineski,Clutch Gamers
3132972816,,5396,22 Apr 2017 10:50,45:27,2727,Radiant,Mineski,"MuShi, ninjaboogie, 343, Wenn, raging-_-potato",Geek Fam,"Net, Roddgee, Velo, Teehee, Syeonix",32,25,Mineski,Geek Fam
3132875737,133561.0,5396,22 Apr 2017 09:55,40:56,2456,Radiant,Fnatic,"Meracle♥L, QO, Ohaiyo, DJ, Febby",WarriorsGaming.Youth,"yaNG, wL-, Ben, ChYuaN, xiaNG",37,21,Fnatic,WarriorsGaming.Youth
3132866122,,5396,22 Apr 2017 09:50,32:39,1959,Radiant,Geek Fam,"Net, Roddgee, Velo, Teehee, Syeonix",Mineski,"MuShi, ninjaboogie, 343, Wenn, raging-_-potato",29,16,Geek Fam,Mineski
3132794026,133553.0,5396,22 Apr 2017 09:08,19:50,1190,Dire,WarriorsGaming.Youth,"yaNG, wL-, Ben, ChYuaN, xiaNG",Fnatic,"Meracle♥L, QO, Ohaiyo, DJ, Febby",1,22,Fnatic,WarriorsGaming.Youth
3132752734,,5396,22 Apr 2017 08:44,35:18,2118,Dire,Geek Fam,"Net, Roddgee, Velo, Teehee, Syeonix",Mineski,"MuShi, ninjaboogie, 343, Wenn, raging-_-potato",17,37,Mineski,Geek Fam
3132006579,133487.0,4546,21 Apr 2017 09:00,47:04,2824,Dire,Effect,"Sedoy, Afoninje, ArsZeeqq, Shachlo, RodjER",Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",26,36,Natus Vincere,Effect
3131948396,133487.0,4546,21 Apr 2017 08:19,21:35,1295,Radiant,Natus Vincere,"Dendi, Pajkatt, GeneRaL, Biver, ! SoNNeikO !",Effect,"Sedoy, Afoninje, ArsZeeqq, Shachlo, RodjER",23,8,Natus Vincere,Effect
3131843266,133435.0,4546,21 Apr 2017 07:14,45:05,2705,Dire,Cloud 9,"NoiA, Ryze, BabyKnight, HeStEJoE-RoTTeN, Ace",Team. Spirit,"VANSKOR, Fng, DkPhobos, 633, Iceberg",25,45,Team. Spirit,Cloud 9
3131727944,133435.0,4546,21 Apr 2017 06:07,43:11,2591,Dire,Cloud 9,"NoiA, Ryze, BabyKnight, HeStEJoE-RoTTeN, Ace",Team. Spirit,"VANSKOR, Fng, DkPhobos, 633, Iceberg",23,28,Team. Spirit,Cloud 9
3131591695,133435.0,4546,21 Apr 2017 05:01,36:31,2191,Radiant,Cloud 9,"NoiA, Ryze, BabyKnight, HeStEJoE-RoTTeN, Ace",Team. Spirit,"VANSKOR, Fng, DkPhobos, 633, Iceberg",23,16,Cloud 9,Team. Spirit
3130052412,133261.0,4546,20 Apr 2017 08:59,26:18,1578,Radiant,Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",Elements Pro Gaming,"@LeBronDota, g0g1, Pingvincek, Swiftending, Mitch--",20,15,Vega Squadron,Elements Pro Gaming
3129976470,133261.0,4546,20 Apr 2017 08:00,34:53,2093,Dire,Elements Pro Gaming,"@LeBronDota, g0g1, Pingvincek, Swiftending, Mitch--",Vega Squadron,"AfterLife, G, Silent, CeMaTheSlayeR, ALOHADANCE",11,24,Vega Squadron,Elements Pro Gaming
3129869468,133234.0,4546,20 Apr 2017 06:47,44:03,2643,Radiant,Comanche,"yol, Mag, .Midori 丶no Ō, Fervian, MagicaL",Team Empire,"fn, Ghostik, Miposhka, Chappie, KingR?!",35,22,Comanche,Team Empire
3129747936,133234.0,4546,20 Apr 2017 05:33,1:02:38,3758,Dire,Team Empire,"fn, Ghostik, Miposhka, Chappie, KingR?!",Comanche,"yol, Mag, .Midori 丶no Ō, Fervian, MagicaL",25,47,Comanche,Team Empire
3129298323,133170.0,4471,20 Apr 2017 01:43,31:00,1860,Radiant,Team HighGround,"LaNcE, MtR, ddz`, Felixciaoba, MozuN -",Execration,"Kim0, WinterGoD-冬?, Byb, Zero Kiryu, MightySavior",44,16,Team HighGround,Execration
3129234002,133163.0,4920,20 Apr 2017 01:04,51:51,3111,Radiant,Avalon_Club,"离别, Yp, Cys, 离别, Unknown",We.are.young,"sjl, light, 7676, 阿香, Shining",48,25,Avalon_Club,We.are.young
3129218870,133170.0,4471,20 Apr 2017 12:54,32:08,1928,Dire,Execration,"Kim0, WinterGoD-冬?, Byb, Zero Kiryu, MightySavior",Team HighGround,"LaNcE, MtR, ddz`, Felixciaoba, MozuN -",17,28,Team HighGround,Execration
3129126440,133163.0,4920,20 Apr 2017 11:51,54:54,3294,Dire,Avalon_Club,"离别, Yp, Cys, 离别, Unknown",We.are.young,"sjl, light, 7676, 阿香, Shining",25,29,We.are.young,Avalon_Club
3129054587,133156.0,4920,20 Apr 2017 10:59,24:57,1497,Dire,CAVALRY,"Tzy丶NJ, .., yfs[N]7, Shirley, MEVIUS",To.be.or.not.to.be,"MelodyLovers, lwy, 颜 RampaGe, chaoyue, Luobo",15,25,To.be.or.not.to.be,CAVALRY
3128975051,133156.0,4920,20 Apr 2017 09:59,43:34,2614,Dire,CAVALRY,"Tzy丶NJ, .., yfs[N]7, Shirley, MEVIUS",To.be.or.not.to.be,"MelodyLovers, lwy, 颜 RampaGe, chaoyue, Luobo",28,28,To.be.or.not.to.be,CAVALRY
3128895476,133151.0,4920,20 Apr 2017 08:57,24:14,1454,Radiant,team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",29,16,team_ftd_a,TEAM MAX
3128835513,133151.0,4920,20 Apr 2017 08:06,34:06,2046,Dire,team_ftd_a,"prettyhaw, SuN, 897, XinQ, huuhk",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",17,35,TEAM MAX,team_ftd_a
3128275711,133081.0,4546,19 Apr 2017 09:05,39:35,2375,Dire,PENTA Sports,"JaBbZ-, Blazemon, dnz , Skiter.Oyasumi, Mikey",Effect,"Sedoy, Afoninje, ArsZeeqq, Shachlo, RodjER",24,34,Effect,PENTA Sports
3128203202,133081.0,4546,19 Apr 2017 08:05,40:33,2433,Radiant,Effect,"Sedoy, Afoninje, ArsZeeqq, Shachlo, RodjER",PENTA Sports,"JaBbZ-, Blazemon, dnz , Skiter.Oyasumi, Mikey",26,24,Effect,PENTA Sports
3128032974,133054.0,4546,19 Apr 2017 06:10,51:51,3111,Dire,Prodota Gaming,"j4, 33, KaiSeR, garter, MiLAN",Team. Spirit,"VANSKOR, Fng, DkPhobos, 633, Iceberg",36,40,Team. Spirit,Prodota Gaming
3127909306,133054.0,4546,19 Apr 2017 05:00,35:19,2119,Dire,Prodota Gaming,"j4, 33, KaiSeR, garter, MiLAN",Team. Spirit,"VANSKOR, Fng, DkPhobos, 633, Iceberg",18,32,Team. Spirit,Prodota Gaming
3127746510,133033.0,4920,19 Apr 2017 03:39,27:01,1621,Dire,Newbee.Young,"kabu, JiaJia, XiaoXiaoSala, 折纸折纸, Maomao",We.are.young,"sjl, light, 7676, 阿香, Shining",5,25,We.are.young,Newbee.Young
3127698857,133030.0,4920,19 Apr 2017 03:16,29:40,1780,Dire,Avalon_Club,"离别, Yp, Cys, 离别, Unknown",Team VDuoBao,"Nono, JoHnNy, Adong  ๑ , Swallow, hmx",14,25,Team VDuoBao,Avalon_Club
3127653111,133033.0,4920,19 Apr 2017 02:53,28:51,1731,Radiant,We.are.young,"sjl, light, 7676, 阿香, Shining",Newbee.Young,"kabu, JiaJia, XiaoXiaoSala, 折纸折纸, Maomao",32,13,We.are.young,Newbee.Young
3127596979,133030.0,4920,19 Apr 2017 02:25,27:59,1679,Dire,Avalon_Club,"离别, Yp, Cys, 离别, Unknown",Team VDuoBao,"Nono, JoHnNy, Adong  ๑ , Swallow, hmx",16,33,Team VDuoBao,Avalon_Club
3127498932,133018.0,4920,19 Apr 2017 01:29,1:01:01,3661,Radiant,CAVALRY,"Tzy丶NJ, .., yfs[N]7, Shirley, MEVIUS",We.are.young,"sjl, light, 7676, 阿香, Shining",42,47,CAVALRY,We.are.young
3127473494,133019.0,4920,19 Apr 2017 01:13,31:08,1868,Dire,White Fries Gaming,"xfreedom, 200hrs, rain, , kai",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",13,22,TEAM MAX,White Fries Gaming
3127445343,133021.0,4471,19 Apr 2017 12:55,23:46,1426,Radiant,WarriorsGaming.Unity,"xNova, KanGaroo, NaNa, ah fu , Ah Jit",Execration,"Kim0, WinterGoD-冬?, Byb, Zero Kiryu, MightySavior",26,18,WarriorsGaming.Unity,Execration
3127397550,133019.0,4920,19 Apr 2017 12:23,31:13,1873,Dire,White Fries Gaming,"xfreedom, 200hrs, rain, , kai",TEAM MAX,"Chalice, XXSJ, Fonte, yChen-, Hy",11,23,TEAM MAX,White Fries Gaming
3127376405,133018.0,4920,19 Apr 2017 12:09,1:03:04,3784,Radiant,CAVALRY,"Tzy丶NJ, .., yfs[N]7, Shirley, MEVIUS",We.are.young,"sjl, light, 7676, 阿香, Shining",44,28,CAVALRY,We.are.young
3127360389,133015.0,4471,19 Apr 2017 11:58,37:55,2275,Dire,Execration,"Kim0, WinterGoD-冬?, Byb, Zero Kiryu, MightySavior",WarriorsGaming.Unity,"xNova, KanGaroo, NaNa, ah fu , Ah Jit",27,34,WarriorsGaming.Unity,Execration
3127292459,133007.0,4920,19 Apr 2017 11:10,37:57,2277,Dire,Avalon_Club,"离别, Yp, Cys, 离别, Unknown",RUSH B,"BinGo, qd, 290, ddr, lt",12,30,RUSH B,Avalon_Club
